SynsetID	SynsetWords	RelationType	TargetSynsetID
32946	وقف	Related-to	45659
32947	بع‌بع	Hypernym	11595
32947	بع‌بع	Related-to	10819
32947	بع‌بع	Related-to	14111
32948	هيستامين	Hypernym	32950
32949	لژسواري	Hypernym	32788
32949	لژسواري	Related-to	32908
32950	آمين	Hypernym	26342
32950	آمين	Hyponym	32948
32950	آمين	Domain	11410
32950	آمين	Hyponym	32648
32950	آمين	Hyponym	49115
32951	گوش‌پاک‌کن	Hypernym	25943
32951	گوش‌پاک‌کن	Related-to	15171
32951	گوش‌پاک‌کن	Related-to	32962
32952	پرتاب نيزه	Hypernym	28287
32952	پرتاب نيزه	Related-to	24444
32952	پرتاب نيزه	Part holonym	28569
32952	پرتاب نيزه	Related-to	47294
32952	پرتاب نيزه	Part holonym	50215
32953	پرتاب چکش	Related-to	24444
32953	پرتاب چکش	Hypernym	28287
32953	پرتاب چکش	Part holonym	28569
32954	اتراق کردن|اردو زدن|فروآمدن	Hypernym	9341
32954	اتراق کردن|اردو زدن|فروآمدن	Related-to	8509
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Hypernym	10984
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Hyponym	36210
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Instance hyponym	36216
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Instance hyponym	36218
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Instance hyponym	36219
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Related-to	36405
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Instance hyponym	32333
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Instance hyponym	32364
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Instance hyponym	32387
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Instance hyponym	32386
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Hyponym	32334
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Instance hyponym	48508
32955	مقبره|مرقد|بارگاه|بارگه|آرامگاه امام|آستانه|عتبه|حرم	Related-to	49829
32956	پرتاب ديسک	Hypernym	28287
32956	پرتاب ديسک	Related-to	24444
32956	پرتاب ديسک	Part holonym	28569
32957	فرار مالياتي	Hypernym	20235
32957	فرار مالياتي	Related-to	12183
32957	فرار مالياتي	Related-to	9018
32958	اسنوکر	Hypernym	25548
32958	اسنوکر	Related-to	21792
32959	ماليات بر ارزش افزوده	Hypernym	32960
32959	ماليات بر ارزش افزوده	Related-to	32353
32960	ماليات بر موارد خاص	Hyponym	32959
32960	ماليات بر موارد خاص	Hypernym	12183
32960	ماليات بر موارد خاص	Related-to	9109
32961	هاکي روي چمن	Hypernym	30408
32961	هاکي روي چمن	Related-to	14833
32961	هاکي روي چمن	Related-to	39221
32961	هاکي روي چمن	Related-to	40361
32961	هاکي روي چمن	Related-to	45644
32961	هاکي روي چمن	Related-to	16179
32961	هاکي روي چمن	Related-to	46060
32962	زرد گوش|جرم گوش|چرک گوش|موم گوش	Hypernym	12581
32962	زرد گوش|جرم گوش|چرک گوش|موم گوش	Part holonym	15171
32962	زرد گوش|جرم گوش|چرک گوش|موم گوش	Related-to	32951
32963	حمال|بارکش|باربر|باربردار|اسباب‌کش	Hypernym	10044
32963	حمال|بارکش|باربر|باربردار|اسباب‌کش	Related-to	13673
32963	حمال|بارکش|باربر|باربردار|اسباب‌کش	Hyponym	32974
32963	حمال|بارکش|باربر|باربردار|اسباب‌کش	Hyponym	45525
32963	حمال|بارکش|باربر|باربردار|اسباب‌کش	Related-to	51352
32964	واليبال نشسته	Hypernym	21432
32964	واليبال نشسته	Part holonym	32965
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Hypernym	24444
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Part meronym	32964
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Part holonym	32966
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Part holonym	28205
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Part holonym	33060
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Part holonym	28285
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Part holonym	33063
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Part holonym	43477
32965	پارالمپيک|بازي پارالمپيک|ورزش پارالمپيک	Related-to	50426
32966	بوچيا	Part meronym	32965
32966	بوچيا	Hypernym	12869
32966	بوچيا	Related-to	32969
32967	معلول|کم‌توان|توانخواه|توان‌ياب	Hypernym	12437
32967	معلول|کم‌توان|توانخواه|توان‌ياب	Hyponym	32969
32967	معلول|کم‌توان|توانخواه|توان‌ياب	Hyponym	39756
32967	معلول|کم‌توان|توانخواه|توان‌ياب	Related-to	49087
32968	غيرقابل‌تعمير|تعميرنشدني	Related-to	32935
32968	غيرقابل‌تعمير|تعميرنشدني	Related-to	410
32969	عقب‌ماندگي ذهني|عقب‌ماندگي|عقب افتادگي ذهني|کم‌تواني ذهني|معلوليت ذهني	Related-to	27804
32969	عقب‌ماندگي ذهني|عقب‌ماندگي|عقب افتادگي ذهني|کم‌تواني ذهني|معلوليت ذهني	Hypernym	32967
32969	عقب‌ماندگي ذهني|عقب‌ماندگي|عقب افتادگي ذهني|کم‌تواني ذهني|معلوليت ذهني	Related-to	32966
32969	عقب‌ماندگي ذهني|عقب‌ماندگي|عقب افتادگي ذهني|کم‌تواني ذهني|معلوليت ذهني	Related-to	39430
32969	عقب‌ماندگي ذهني|عقب‌ماندگي|عقب افتادگي ذهني|کم‌تواني ذهني|معلوليت ذهني	Related-to	39516
32970	اصلاح‌شدني|اصلاح‌پذير|قابل‌اصلاح|درست‌شدني|درست‌بشو|بهبودپذير	Related-to	32935
32970	اصلاح‌شدني|اصلاح‌پذير|قابل‌اصلاح|درست‌شدني|درست‌بشو|بهبودپذير	Related-to	12740
32970	اصلاح‌شدني|اصلاح‌پذير|قابل‌اصلاح|درست‌شدني|درست‌بشو|بهبودپذير	Antonym	43081
32970	اصلاح‌شدني|اصلاح‌پذير|قابل‌اصلاح|درست‌شدني|درست‌بشو|بهبودپذير	Related-to	27634
32973	عصير معده|اسيد معده|شيره معده	Related-to	22896
32973	عصير معده|اسيد معده|شيره معده	Substance meronym	32976
32973	عصير معده|اسيد معده|شيره معده	Substance meronym	32977
32973	عصير معده|اسيد معده|شيره معده	Substance meronym	32978
32973	عصير معده|اسيد معده|شيره معده	Hypernym	34464
32974	کوله‌بر|کول‌بر	Hypernym	32963
32974	کوله‌بر|کول‌بر	Related-to	21663
32975	اطهر	Related-to	27125
32975	اطهر	Related-to	2066
32976	ليپاز	Hypernym	19112
32976	ليپاز	Substance holonym	32973
32976	ليپاز	Related-to	42670
32977	پپسين	Hypernym	19112
32977	پپسين	Substance holonym	32973
32978	رنين	Hypernym	19112
32978	رنين	Substance holonym	32973
32979	بيراهه	Hypernym	12855
32979	بيراهه	Related-to	1537
32983	آمينواسيد|اسيد آمينه|آمينيک‌اسيد	Hypernym	12552
32983	آمينواسيد|اسيد آمينه|آمينيک‌اسيد	Substance holonym	12553
32983	آمينواسيد|اسيد آمينه|آمينيک‌اسيد	Hyponym	35456
32983	آمينواسيد|اسيد آمينه|آمينيک‌اسيد	Related-to	49602
32983	آمينواسيد|اسيد آمينه|آمينيک‌اسيد	Related-to	49604
32984	لايي|لايي‌چسب|حشو	Hypernym	12863
32984	لايي|لايي‌چسب|حشو	Domain	18861
32984	لايي|لايي‌چسب|حشو	Related-to	48355
32985	کات کبود|سولفات مس|زاج کبود	Hypernym	20825
32985	کات کبود|سولفات مس|زاج کبود	Related-to	12536
32985	کات کبود|سولفات مس|زاج کبود	Related-to	24579
32986	خرطوم	Hypernym	10821
32986	خرطوم	Part holonym	14649
32986	خرطوم	Part holonym	16603
32987	منقاش|موچين|خارچينه|موي‌چينه|موي‌چين|موچينه|مقاش	Hypernym	22852
32987	منقاش|موچين|خارچينه|موي‌چينه|موي‌چين|موچينه|مقاش	Related-to	32229
32987	منقاش|موچين|خارچينه|موي‌چينه|موي‌چين|موچينه|مقاش	Hypernym	10916
32988	پاره‌گفتار	Hypernym	10144
32988	پاره‌گفتار	Portion meronym	10327
32989	پاره‌نوشتار	Hypernym	13067
32990	پايين‌شهر	Hypernym	12733
32990	پايين‌شهر	Portion holonym	10272
32991	اکسترمم	Related-to	12293
32991	اکسترمم	Domain	11408
32991	اکسترمم	Hypernym	13272
32992	بالاشهر	Portion holonym	10272
32992	بالاشهر	Hypernym	12733
32993	بالابلندي|گرگم‌به‌هوا	Hypernym	13574
32993	بالابلندي|گرگم‌به‌هوا	Member meronym	19214
32995	گرگم و گله مي‌برم	Member meronym	19214
32995	گرگم و گله مي‌برم	Hypernym	13574
32997	شيرياخط|خط‌ياشير	Hypernym	12889
32997	شيرياخط|خط‌ياشير	Related-to	8745
32997	شيرياخط|خط‌ياشير	Related-to	12210
32997	شيرياخط|خط‌ياشير	Related-to	33004
32998	به تپش درآوردن	Hypernym	7591
33000	موقوفه	Hypernym	32946
33000	موقوفه	Related-to	12161
33000	موقوفه	Related-to	36109
33001	گرگ‌وميش|نيمه‌روشن|تاريک‌وروشن|نيمه‌تاريک	Hypernym	2440
33001	گرگ‌وميش|نيمه‌روشن|تاريک‌وروشن|نيمه‌تاريک	Related-to	17034
33001	گرگ‌وميش|نيمه‌روشن|تاريک‌وروشن|نيمه‌تاريک	Related-to	36759
33004	گردو شکستم	Hypernym	12889
33004	گردو شکستم	Hypernym	13574
33004	گردو شکستم	Related-to	32997
33005	گردوبازي	Hypernym	13574
33005	گردوبازي	Member meronym	27354
33007	سنگ‌کاغذ‌قيچي	Member meronym	13537
33007	سنگ‌کاغذ‌قيچي	Hypernym	33437
33007	سنگ‌کاغذ‌قيچي	Related-to	45040
33008	تنبل‌خانه	Hypernym	12733
33008	تنبل‌خانه	Related-to	19328
33009	قسم جلاله	Hypernym	22370
33009	قسم جلاله	Related-to	11940
33010	تنخواه|خرجي	Hypernym	12193
33010	تنخواه|خرجي	Related-to	12208
33010	تنخواه|خرجي	Related-to	48791
33011	تنخواه‌گردان	Hypernym	12193
33012	الک‌دولک	Hypernym	13574
33012	الک‌دولک	Member meronym	12871
33012	الک‌دولک	Related-to	48494
33014	به ثبت رسيدن|ثبت شدن|ضبط شدن|دفتري شدن	Hypernym	20051
33014	به ثبت رسيدن|ثبت شدن|ضبط شدن|دفتري شدن	Is-Caused-by	20150
33015	کلاغ‌پر|گنجشک‌پر	Hypernym	13574
33015	کلاغ‌پر|گنجشک‌پر	Related-to	10537
33016	به ثمر رسانيدن|به ثمر رساندن|به بار رساندن|به بار رسانيدن|به بار آوردن	Hypernym	9370
33017	بيماري‌زايي	Hypernym	12244
33017	بيماري‌زايي	Related-to	12439
33017	بيماري‌زايي	Related-to	12448
33017	بيماري‌زايي	Related-to	50839
33018	گل	Member holonym	33019
33019	گل‌ياپوچ|پرتاپيک	Hypernym	10537
33019	گل‌ياپوچ|پرتاپيک	Member meronym	33018
33019	گل‌ياپوچ|پرتاپيک	Hypernym	33437
33020	لنت ترمز	Hypernym	12854
33020	لنت ترمز	Related-to	10885
33020	لنت ترمز	Member holonym	27087
33020	لنت ترمز	Domain	30736
33021	کلاغ‌پر	Hypernym	10436
33023	خيرات کردن|خيرات دادن|خير کردن|خيروخيرات کردن	Hypernym	16255
33023	خيرات کردن|خيرات دادن|خير کردن|خيروخيرات کردن	Related-to	87
33024	چاي سفيد	Hypernym	30529
33024	چاي سفيد	Is-Patient-of	9210
33024	چاي سفيد	Related-to	13183
33025	چاي سبز	Is-Patient-of	9210
33025	چاي سبز	Hypernym	30529
33025	چاي سبز	Related-to	30528
33025	چاي سبز	Related-to	13183
33026	چاي سياه	Hypernym	30529
33026	چاي سياه	Is-Patient-of	9210
33026	چاي سياه	Hyponym	34976
33026	چاي سياه	Hyponym	48334
33027	چاي اولانگ	Is-Patient-of	9210
33027	چاي اولانگ	Hypernym	30529
33027	چاي اولانگ	Related-to	10297
33027	چاي اولانگ	Related-to	13183
33028	چاي ترش|چاي مکه|چاي قرمز|چاي روزل	Related-to	13183
33028	چاي ترش|چاي مکه|چاي قرمز|چاي روزل	Is-Patient-of	9210
33028	چاي ترش|چاي مکه|چاي قرمز|چاي روزل	Related-to	19447
33028	چاي ترش|چاي مکه|چاي قرمز|چاي روزل	Hypernym	30529
33029	اثر جانبي	Hypernym	11252
33029	اثر جانبي	Related-to	12827
33029	اثر جانبي	Domain	19091
33030	ارداويراف‌نامه	Hypernym	13072
33030	ارداويراف‌نامه	Related-to	1118
33030	ارداويراف‌نامه	Related-to	25892
33030	ارداويراف‌نامه	Related-to	51263
33031	خون‌مردگي	Hypernym	12244
33031	خون‌مردگي	Related-to	20761
33031	خون‌مردگي	Domain	14640
33031	خون‌مردگي	Related-to	49074
33032	معراج‌نامه	Hypernym	13072
33032	معراج‌نامه	Related-to	23536
33032	معراج‌نامه	Related-to	11846
33032	معراج‌نامه	Related-to	11323
33033	به جيب زدن	Hypernym	8020
33033	به جيب زدن	Related-to	51276
33034	ديسک ترمز|فلنج چرخ	Hypernym	29015
33034	ديسک ترمز|فلنج چرخ	Domain	19410
33034	ديسک ترمز|فلنج چرخ	Related-to	51265
33034	ديسک ترمز|فلنج چرخ	Part holonym	27087
33035	تروريزم|تروريسم	Hyponym	29298
